sf_code,usage_month,monthly_usage,unit,product_type
RED03c,1/05/2019,24,bag,DRY
RED03c,1/06/2019,1,bag,DRY
RED03c,1/06/2019,15,ctn,DRY
RED03c,1/07/2019,25,ctn,DRY
RED03c,1/09/2019,11,ctn,DRY
RED05,1/05/2019,5,bag,DRY
RED05,1/05/2019,62,ctn,DRY
RED05,1/06/2019,50,bag,DRY
RED05,1/07/2019,3,ctn,DRY
RED05,1/07/2019,65,bag,DRY
RED05,1/08/2019,54,ctn,DRY
RED05,1/09/2019,59,ctn,DRY
RED11,1/05/2019,1,ctn,DRY
RJE07a,1/06/2019,4,ctn,FRZ
RJE07a,1/07/2019,4,ctn,FRZ
RJE07a,1/09/2019,2,ctn,FRZ
RUM01e,1/05/2019,6,ctn,FRZ
RUM01e,1/06/2019,7,ctn,FRZ
RUM01e,1/07/2019,12,ctn,FRZ
RUM01e,1/08/2019,7,ctn,FRZ
RUM01e,1/09/2019,7,ctn,FRZ
RUM03a,1/08/2019,4,ctn,FRZ
RUM05,1/05/2019,22,ctn,FRZ
RUM05,1/06/2019,11,ctn,FRZ
RUM05,1/07/2019,41,ctn,FRZ
RUM05,1/08/2019,29.1666,ctn,FRZ
RUM05,1/09/2019,23.8334,ctn,FRZ
RUM05,1/09/2019,14,pack,FRZ
SC01,1/07/2019,2,btl,DRY
SDA207,1/06/2019,1,pack,FRZ
SDA207,1/07/2019,2,pack,FRZ
SDA207,1/08/2019,1,pack,FRZ
SDA290,1/05/2019,0.3333,ctn,FRZ
SDA290,1/06/2019,1,ctn,FRZ
SDA290,1/07/2019,1,ctn,FRZ
SHF09,1/05/2019,47,ctn,FRZ
SHF09,1/06/2019,12,ctn,FRZ
SHF09,1/07/2019,20,ctn,FRZ
SHF09,1/08/2019,20,ctn,FRZ
SHF09,1/09/2019,31,ctn,FRZ
SHF20,1/05/2019,16,ctn,FRZ
SHF20,1/06/2019,8,ctn,FRZ
SHF20,1/07/2019,12,ctn,FRZ
SHF20,1/08/2019,12,ctn,FRZ
SHF20,1/09/2019,12,ctn,FRZ
SHf22,1/06/2019,1,ctn,FRZ
SHF22,1/05/2019,5,ctn,FRZ
SHF22,1/06/2019,1.1,ctn,FRZ
SHF22,1/07/2019,1.4,ctn,FRZ
SHF22,1/08/2019,1,ctn,FRZ
SHF22,1/09/2019,4.9,ctn,FRZ
SIC02,1/05/2019,5,ctn,FRZ
SIC02,1/06/2019,6,ctn,FRZ
SIC02,1/07/2019,4,ctn,FRZ
SIC02,1/08/2019,3,ctn,FRZ
SIC02,1/09/2019,9,ctn,FRZ
SIC02Aa,1/05/2019,1,ctn,FRZ
SIC02Aa,1/06/2019,3,ctn,FRZ
SIC02Aa,1/07/2019,2,ctn,FRZ
SIC02Aa,1/08/2019,1,ctn,FRZ
SIC02Aa,1/09/2019,2,ctn,FRZ
SIC02Ba,1/05/2019,3,ctn,FRZ
SIC02Ba,1/06/2019,5,ctn,FRZ
SIC02Ba,1/07/2019,6,ctn,FRZ
SIC02Ba,1/08/2019,4,ctn,FRZ
SIC02Ba,1/09/2019,6,ctn,FRZ
SIC03a,1/05/2019,1,ctn,FRZ
SIC03a,1/06/2019,1,ctn,FRZ
SIC03a,1/08/2019,2.0833,ctn,FRZ
SIC03a,1/09/2019,1,ctn,FRZ
SIC03Aa,1/05/2019,3,ctn,FRZ
SIC03Aa,1/06/2019,1,ctn,FRZ
SIC03Aa,1/07/2019,1,ctn,FRZ
SIC03Aa,1/08/2019,3,ctn,FRZ
SIC03Ba,1/05/2019,3,ctn,FRZ
SIC03Ba,1/06/2019,1,ctn,FRZ
SIC03Ba,1/07/2019,2,ctn,FRZ
SIC03Ba,1/08/2019,1,ctn,FRZ
SIC03Ba,1/09/2019,2,ctn,FRZ
SIC04,1/06/2019,1,ctn,FRZ
SIC04,1/07/2019,2,ctn,FRZ
SIC04,1/08/2019,2,ctn,FRZ
SIC04,1/09/2019,1,ctn,FRZ
SIC04Aa,1/05/2019,2,ctn,FRZ
SIC04Aa,1/06/2019,2,ctn,FRZ
SIC04Aa,1/07/2019,2,ctn,FRZ
SIC04Aa,1/08/2019,1,ctn,FRZ
SIC04Ba,1/07/2019,1,ctn,FRZ
SIC04Ba,1/08/2019,1,ctn,FRZ
SIC05Ba,1/05/2019,1,ctn,FRZ
SIC05Ba,1/06/2019,2,ctn,FRZ
SIC05Ba,1/07/2019,2,ctn,FRZ
SIC05Ba,1/09/2019,2,ctn,FRZ
SIC07Ba,1/05/2019,1,ctn,FRZ
SIC07Ba,1/09/2019,1,ctn,FRZ
SIC08Ab,1/07/2019,1,ctn,FRZ
SIC08Ab,1/08/2019,1,ctn,FRZ
SIC08Ba,1/05/2019,1,ctn,FRZ
SIC08Ba,1/08/2019,1,ctn,FRZ
SIC08Ba,1/09/2019,1,ctn,FRZ
SIC09Ba,1/05/2019,1,ctn,FRZ
SIC09Ba,1/06/2019,1,ctn,FRZ
SIC09Ba,1/09/2019,1,ctn,FRZ
SIC11,1/05/2019,1,ctn,FRZ
SIC11,1/06/2019,1,ctn,FRZ
SIC16,1/06/2019,50,pc,FRZ
SIF05,1/07/2019,4,ctn,FRZ
SM03A,1/06/2019,1,ctn,DRY
SM03A,1/07/2019,0.08,ctn,DRY
SM03A,1/09/2019,0.92,ctn,DRY
SM03Ab,1/09/2019,1,ctn,DRY
SM04b,1/05/2019,4,ctn,DRY
SM04b,1/06/2019,3,ctn,DRY
SM04b,1/07/2019,4,ctn,DRY
SM04b,1/08/2019,5,ctn,DRY
SM05a,1/06/2019,1,ctn,DRY
smile meat,1/05/2019,14,ctn,FRZ
SO04Aa,1/05/2019,3,ctn,FRZ
SO04Aa,1/06/2019,1,ctn,FRZ
SO04Aa,1/07/2019,1,ctn,FRZ
SO10c,1/06/2019,2,ctn,FRZ
SO32,1/05/2019,3,ctn,FRZ
SO32,1/06/2019,3,ctn,FRZ
SO32,1/07/2019,3,ctn,FRZ
SO32,1/08/2019,1,ctn,FRZ
SO32,1/09/2019,1,ctn,FRZ
SO33,1/07/2019,3,ctn,FRZ
SO33,1/08/2019,15,ctn,FRZ
SO33,1/09/2019,9,ctn,FRZ
SO34,1/08/2019,2,ctn,FRZ
SO34,1/09/2019,3,ctn,FRZ
SO35,1/08/2019,2,ctn,FRZ
SO35,1/09/2019,2,ctn,FRZ
SPL368,1/05/2019,1,ctn,DRY
SPL369,1/05/2019,1,ctn,DRY
SPL370,1/05/2019,1,ctn,DRY
SPL371,1/05/2019,1,ctn,DRY
SPL372,1/05/2019,1,ctn,DRY
SPL534,1/07/2019,1,ctn,DRY
SPL536,1/07/2019,1,ctn,DRY
SPL592,1/07/2019,1,ctn,FRZ
SPL592,1/08/2019,0.9,ctn,FRZ
SPL624,1/06/2019,3,ctn,FRZ
ST01A,1/05/2019,40.96,ctn,FRZ
ST01A,1/06/2019,24,ctn,FRZ
ST01A,1/07/2019,29,ctn,FRZ
ST01A,1/08/2019,2,ctn,FRZ
ST01b,1/08/2019,1,ctn,FRZ
ST01B,1/07/2019,10.04,ctn,FRZ
ST01B,1/08/2019,29.08,ctn,FRZ
ST01B,1/09/2019,32.08,ctn,FRZ
ST04,1/05/2019,5,ctn,FRZ
ST04,1/06/2019,2,ctn,FRZ
ST04,1/07/2019,1,ctn,FRZ
ST04,1/08/2019,1,ctn,FRZ
ST04,1/09/2019,4,ctn,FRZ
SUSHI02,1/06/2019,4,ctn,DRY
SUSHI02,1/07/2019,3,ctn,DRY
SUSHI02,1/08/2019,4,ctn,DRY
SUSHI02,1/09/2019,3,ctn,DRY
T01a,1/05/2019,94,ctn,FRZ
T01a,1/06/2019,94,ctn,FRZ
T01a,1/07/2019,128,ctn,FRZ
T01a,1/08/2019,92,ctn,FRZ
T01a,1/09/2019,137,ctn,FRZ
T02b,1/05/2019,51,ctn,FRZ
T02b,1/06/2019,37,ctn,FRZ
T02b,1/07/2019,40,ctn,FRZ
T02b,1/08/2019,42,ctn,FRZ
T02b,1/09/2019,40,ctn,FRZ
T03a,1/05/2019,29,ctn,FRZ
T03a,1/06/2019,17,ctn,FRZ
T03a,1/07/2019,47,ctn,FRZ
T03a,1/08/2019,42,ctn,FRZ
T03a,1/09/2019,29,ctn,FRZ
T04B,1/05/2019,96,ctn,FRZ
T04B,1/06/2019,48,ctn,FRZ
T04B,1/07/2019,48,ctn,FRZ
T04B,1/08/2019,280,ctn,FRZ
T04B,1/09/2019,320,ctn,FRZ
T05,1/07/2019,312,ctn,FRZ
T05,1/08/2019,56,ctn,FRZ
T05,1/09/2019,48,ctn,FRZ
T06,1/05/2019,27,ctn,FRZ
T06,1/06/2019,20,ctn,FRZ
T06,1/07/2019,53,ctn,FRZ
T06,1/08/2019,16,ctn,FRZ
T06,1/09/2019,31,ctn,FRZ
T07A,1/05/2019,30,ctn,FRZ
T07A,1/06/2019,20,ctn,FRZ
T07A,1/07/2019,30,ctn,FRZ
T07A,1/08/2019,30,ctn,FRZ
T07A,1/09/2019,24,ctn,FRZ
T08A,1/06/2019,8,ctn,FRZ
T08A,1/07/2019,20,ctn,FRZ
T08A,1/08/2019,2,ctn,FRZ
T09A,1/07/2019,30,ctn,FRZ
T09A,1/09/2019,10,ctn,FRZ
T10,1/07/2019,2,ctn,FRZ
T11A,1/05/2019,49,ctn,FRZ
T11A,1/06/2019,35,ctn,FRZ
T11A,1/07/2019,46,ctn,FRZ
T11A,1/08/2019,27.0833,ctn,FRZ
T11A,1/09/2019,44,ctn,FRZ
T19,1/05/2019,200,ctn,FRZ
T19,1/06/2019,20,ctn,FRZ
T19,1/07/2019,220,ctn,FRZ
T19,1/08/2019,20,ctn,FRZ
T19,1/09/2019,120,ctn,FRZ
T22A,1/05/2019,1,ctn,FRZ
T22A,1/06/2019,2,ctn,FRZ
T22A,1/08/2019,1,ctn,FRZ
T22A,1/09/2019,1,ctn,FRZ
T24,1/05/2019,626,ctn,FRZ
T24,1/06/2019,383,ctn,FRZ
T24,1/07/2019,476.166,ctn,FRZ
T24,1/08/2019,491,ctn,FRZ
T24,1/09/2019,589,ctn,FRZ
T30,1/05/2019,66,ctn,FRZ
T30,1/06/2019,55,ctn,FRZ
T30,1/07/2019,60,ctn,FRZ
T30,1/08/2019,37,ctn,FRZ
T30,1/09/2019,64,ctn,FRZ
T33,1/05/2019,3,ctn,FRZ
T33,1/06/2019,1,ctn,FRZ
T33,1/07/2019,6,ctn,FRZ
T33,1/08/2019,1,ctn,FRZ
T33,1/09/2019,1,ctn,FRZ
TaiK04B,1/06/2019,2,ctn,FRZ
TaiK04B,1/07/2019,2,ctn,FRZ
TaiK04B,1/08/2019,2,ctn,FRZ
TaiK14Ab,1/05/2019,40,ctn,FRZ
TaiK14Ab,1/06/2019,36,ctn,FRZ
TaiK14Ab,1/07/2019,38,ctn,FRZ
TaiK14Ab,1/08/2019,38,ctn,FRZ
TaiK14Ab,1/09/2019,32,ctn,FRZ
Taik15,1/05/2019,12,ctn,FRZ
TASP01,1/06/2019,4,box,DRY
TASP01,1/07/2019,25,box,DRY
TASP01,1/08/2019,71,box,DRY
TF01B,1/05/2019,57,ctn,FRZ
TF01B,1/06/2019,92,ctn,FRZ
TF01B,1/07/2019,62,ctn,FRZ
TF01B,1/08/2019,53,ctn,FRZ
TF01B,1/09/2019,252,ctn,FRZ
TF07A,1/06/2019,1,ctn,FRZ
TF07AJFT,1/07/2019,3,ctn,FRZ
TF14,1/08/2019,1,ctn,FRZ
TF14,1/09/2019,1,ctn,FRZ
TF14AGG,1/08/2019,1,ctn,FRZ
TF14JFT,1/07/2019,3,ctn,FRZ
TF15,1/05/2019,52.4,ctn,FRZ
TF15,1/06/2019,37.6,ctn,FRZ
TF15,1/07/2019,59,ctn,FRZ
TF15,1/08/2019,67.4,ctn,FRZ
TF15,1/09/2019,55.6,ctn,FRZ
TF20,1/06/2019,1,ctn,FRZ
TF20,1/07/2019,3,ctn,FRZ
TF20,1/08/2019,1,ctn,FRZ
TF20JT,1/08/2019,2,ctn,FRZ
TF23,1/06/2019,4,ctn,FRZ
TF23JFT,1/07/2019,2,ctn,FRZ
TF23JT,1/07/2019,0.25,ctn,FRZ
TF23JT,1/08/2019,0.75,ctn,FRZ
TF34AJFT,1/07/2019,2,ctn,FRZ
TF34AJFT,1/08/2019,1,ctn,FRZ
TF34AJFT,1/09/2019,5,ctn,FRZ
TF34ANFS,1/05/2019,6,ctn,FRZ
TF34ANFS,1/06/2019,8,ctn,FRZ
TF34ANFS,1/07/2019,11,ctn,FRZ
TF34ANFS,1/08/2019,7,ctn,FRZ
TF34ANFS,1/09/2019,8,ctn,FRZ
TF34C,1/05/2019,8,ctn,FRZ
TF34C,1/06/2019,5,ctn,FRZ
TF34C,1/07/2019,4,ctn,FRZ
TF34C,1/08/2019,6,ctn,FRZ
TF34C,1/09/2019,3,ctn,FRZ
TF34JUN,1/06/2019,3,ctn,FRZ
TF34JUN/DAIWA,1/09/2019,3,ctn,FRZ
TF47,1/05/2019,1,ctn,DRY
TF47,1/06/2019,2,ctn,DRY
TF47,1/07/2019,4,ctn,DRY
TF47,1/08/2019,4,ctn,DRY
TF47,1/09/2019,3,ctn,DRY
TF48,1/05/2019,2,ctn,DRY
TF48,1/06/2019,2,ctn,DRY
TF48,1/07/2019,4,ctn,DRY
TF48,1/08/2019,3,ctn,DRY
TF48,1/09/2019,2,ctn,DRY
TF49,1/05/2019,4,ctn,DRY
TF49,1/07/2019,16,ctn,DRY
TF49,1/08/2019,4,ctn,DRY
TF49,1/09/2019,17,ctn,DRY
TF50,1/05/2019,2,bag,DRY
TF61,1/05/2019,1,ctn,FRZ
TF61,1/05/2019,9,pack,FRZ
TF61,1/06/2019,3.2,ctn,FRZ
TF61,1/08/2019,0.8,ctn,FRZ
TF61,1/09/2019,3,ctn,FRZ
TF61SF,1/07/2019,2.2,ctn,FRZ
TF61SF,1/08/2019,1,ctn,FRZ
TF66,1/07/2019,76.005,ctn,FRZ
TF66,1/08/2019,6,ctn,FRZ
TF66A,1/06/2019,9,ctn,FRZ
TF66A,1/07/2019,3,ctn,FRZ
TF66A,1/08/2019,20.25,ctn,FRZ
TF66A,1/09/2019,87.75,ctn,FRZ
TF66Material,1/09/2019,42,ctn,FRZ
TF71JFT,1/06/2019,7,ctn,FRZ
TF71JFT,1/08/2019,0.3,ctn,FRZ
TF74,1/05/2019,2,ctn,FRZ
TF74,1/07/2019,1,ctn,FRZ
TF74,1/08/2019,2,ctn,FRZ
TF74,1/09/2019,6,ctn,FRZ
TF74HS,1/05/2019,4,ctn,FRZ
TF74HS,1/06/2019,2,ctn,FRZ
TF74HS,1/07/2019,5,ctn,FRZ
TF77,1/05/2019,118,ctn,FRZ
TF77,1/06/2019,118.5,ctn,FRZ
TF77,1/07/2019,110.5,ctn,FRZ
TF77,1/08/2019,83.5,ctn,FRZ
TF77,1/09/2019,85.5,ctn,FRZ
TF80A,1/06/2019,1,pack,FRZ
TF80A,1/07/2019,28,pack,FRZ
TF80A,1/08/2019,42,pack,FRZ
TF80A,1/09/2019,18,pack,FRZ
TF83,1/05/2019,0.033,ctn,FRZ
TF83,1/08/2019,21,ctn,FRZ
TF83,1/09/2019,1.4,ctn,FRZ
TF83A,1/05/2019,19.7,ctn,FRZ
TF83A,1/08/2019,0.06666,ctn,FRZ
TF83B,1/05/2019,4,ctn,FRZ
TF83B,1/06/2019,3,ctn,FRZ
TF83B,1/07/2019,17,ctn,FRZ
TF83C,1/05/2019,0.499,ctn,FRZ
TF83F,1/05/2019,0.033,ctn,FRZ
TF83F,1/06/2019,1.399,ctn,FRZ
TF83F,1/07/2019,1,ctn,FRZ
TF83F,1/08/2019,2.0633,ctn,FRZ
TF83F,1/09/2019,4,ctn,FRZ
TF84,1/05/2019,290,ctn,FRZ
TF84,1/06/2019,118,ctn,FRZ
TF84,1/07/2019,202,ctn,FRZ
TF84,1/08/2019,375,ctn,FRZ
TF84,1/09/2019,310,ctn,FRZ
TF85,1/05/2019,667,ctn,FRZ
TF85,1/06/2019,490,ctn,FRZ
TF85,1/07/2019,571,ctn,FRZ
TF85,1/08/2019,957,ctn,FRZ
TF85,1/09/2019,663,ctn,FRZ
TF88,1/05/2019,5,ctn,FRZ
TF88,1/06/2019,6,ctn,FRZ
TF88,1/07/2019,7,ctn,FRZ
TF88,1/08/2019,7,ctn,FRZ
TF88,1/09/2019,6,ctn,FRZ
TF89,1/05/2019,1,sleeve,DRY
TF89,1/05/2019,1,ctn,DRY
TF89,1/08/2019,1,ctn,DRY
TF89,1/09/2019,1,ctn,DRY
TF90,1/06/2019,4,btl,FRZ
TF90,1/06/2019,0.375,ctn,FRZ
TF90,1/07/2019,2.625,ctn,FRZ
TF90,1/08/2019,3,ctn,FRZ
TF90JFT,1/05/2019,3,ctn,FRZ
TF91,1/06/2019,1,ctn,FRZ
TF91JFT,1/07/2019,2,ctn,FRZ
TF97,1/08/2019,2,ctn,FRZ
TF97,1/09/2019,24,ctn,FRZ
TF98,1/09/2019,1,ctn,FRZ
TFB25,1/05/2019,108,ctn,FRZ
TFB25,1/06/2019,83.9966,ctn,FRZ
TFB25,1/07/2019,74.17,ctn,FRZ
TFB25,1/08/2019,102,ctn,FRZ
TFB25,1/08/2019,2,pack,FRZ
TFB25,1/09/2019,79,ctn,FRZ
TFB26,1/05/2019,33,ctn,FRZ
TFB26,1/06/2019,29,ctn,FRZ
TFB26,1/07/2019,31,ctn,FRZ
TFB26,1/08/2019,30,ctn,FRZ
TFB26,1/09/2019,30,ctn,FRZ
TFB2A,1/05/2019,58.635,ctn,FRZ
TFB2A,1/06/2019,58,ctn,FRZ
TFB2A,1/07/2019,59,ctn,FRZ
TFB2A,1/08/2019,57,ctn,FRZ
TFB2A,1/09/2019,51,ctn,FRZ
TFF01,1/06/2019,1,ctn,DRY
TFF03,1/08/2019,1,ctn,DRY
TFF04,1/05/2019,1,pc,DRY
TFF04,1/06/2019,2,pc,DRY
TFF04,1/09/2019,2,pc,DRY
TFJ01JT,1/05/2019,1,ctn,FRZ
TFJ01JT,1/07/2019,1,ctn,FRZ
TFJ05,1/05/2019,5,ctn,DRY
TFJ05,1/06/2019,5,ctn,DRY
TFJ05,1/07/2019,7,ctn,DRY
TFJ05,1/08/2019,5,ctn,DRY
TFJ05,1/09/2019,5,ctn,DRY
TFJ16,1/08/2019,1,ctn,FRZ
TFJ17NFS,1/05/2019,2,ctn,FRZ
TFJ17NFS,1/07/2019,2,ctn,FRZ
TFJ18A,1/07/2019,1,ctn,FRZ
TFL016JFT,1/06/2019,1,ctn,FRZ
TFL025,1/07/2019,4,ctn,FRZ
TFL025JFT,1/06/2019,2,ctn,FRZ
TFM008JFT,1/06/2019,1,ctn,FRZ
TFM008JFT,1/07/2019,1,ctn,FRZ
TFM014,1/06/2019,11,ctn,FRZ
TFM024,1/07/2019,4,ctn,FRZ
TFS01,1/05/2019,23,ctn,FRZ
TFS01,1/06/2019,42,ctn,FRZ
TFS01,1/07/2019,19,ctn,FRZ
TFS01,1/08/2019,25,ctn,FRZ
TFS01,1/09/2019,25,ctn,FRZ
TFS01UY,1/05/2019,1,ctn,FRZ
TFS02,1/08/2019,6,ctn,FRZ
TFS02,1/09/2019,1,ctn,FRZ
TFS02A,1/05/2019,2,ctn,FRZ
TFS03,1/09/2019,1,ctn,FRZ
TFW004,1/06/2019,2,ctn,FRZ
TGP02,1/08/2019,2,ctn,DRY
TGP03,1/08/2019,1,ctn,DRY
TGP06,1/06/2019,1,ctn,DRY
TGP06,1/08/2019,1,ctn,DRY
TGP07,1/09/2019,2,ctn,DRY
TMK3a,1/05/2019,1.33,ctn,FRZ
TMK3a,1/06/2019,3,ctn,FRZ
TMK3a,1/07/2019,4,ctn,FRZ
TMK3a,1/08/2019,3,ctn,FRZ
TMK3a,1/09/2019,4,ctn,FRZ
TMK4,1/05/2019,4,ctn,FRZ
TMK6,1/05/2019,20,ctn,FRZ
TMK6,1/06/2019,1,ctn,FRZ
TMK6,1/07/2019,2,ctn,FRZ
TMK6,1/08/2019,2,ctn,FRZ
TPM01,1/05/2019,4,ctn,DRY
TPM01,1/06/2019,3,ctn,DRY
TPM01,1/07/2019,4,ctn,DRY
TPM01,1/08/2019,10,ctn,DRY
TPM01,1/09/2019,4,ctn,DRY
TPM02,1/08/2019,1,ctn,DRY
TPM02,1/09/2019,1,ctn,DRY
TRS01,1/06/2019,1,ctn,FRZ
TRS01,1/07/2019,1,ctn,FRZ
TRS01,1/08/2019,1,ctn,FRZ
TSK01,1/05/2019,1,ctn,FRZ
TSK01,1/06/2019,9.5,ctn,FRZ
TSK02,1/06/2019,1,ctn,FRZ
TSK06,1/05/2019,2,tray,FRZ
TSK10,1/05/2019,1,ctn,FRZ
TSK12,1/05/2019,1,ctn,FRZ
TSK14,1/05/2019,1,ctn,FRZ
TSK15,1/05/2019,1,ctn,FRZ
TSK16,1/05/2019,1,ctn,FRZ
TSK18,1/05/2019,4,ctn,FRZ
TSK18,1/06/2019,1.5,ctn,FRZ
TSK18,1/07/2019,4.5,ctn,FRZ
TSK18,1/08/2019,3,ctn,FRZ
TSK18,1/09/2019,5,ctn,FRZ
TSK27,1/05/2019,24,ctn,FRZ
TSK27,1/06/2019,16,ctn,FRZ
TSK27,1/07/2019,99,ctn,FRZ
TSK27,1/08/2019,88,ctn,FRZ
TSK27,1/09/2019,48,ctn,FRZ
TSK28,1/05/2019,24,ctn,FRZ
TSK28,1/06/2019,16,ctn,FRZ
TSK28,1/07/2019,100,ctn,FRZ
TSK28,1/08/2019,88,ctn,FRZ
TSK28,1/09/2019,48,ctn,FRZ
TSK32,1/05/2019,2.25,ctn,FRZ
TSK32,1/06/2019,6.75,ctn,FRZ
TSK32,1/07/2019,17.75,ctn,FRZ
TSK32,1/08/2019,8,ctn,FRZ
TSK32,1/09/2019,4.75,ctn,FRZ
TSK33,1/06/2019,12.25,ctn,FRZ
TSK33,1/07/2019,8.75,ctn,FRZ
TSK33,1/08/2019,9,ctn,FRZ
TSK34,1/08/2019,1.125,ctn,FRZ
TSK35,1/08/2019,2.125,ctn,FRZ
TSK38,1/07/2019,1,ctn,FRZ
TSK44,1/05/2019,3,ctn,FRZ
TSK44,1/06/2019,5,ctn,FRZ
TSK45,1/05/2019,4,ctn,FRZ
TSK46,1/05/2019,2,ctn,FRZ
TSK46,1/06/2019,3,ctn,FRZ
TSK47,1/05/2019,4,ctn,FRZ
TSK47,1/06/2019,5,ctn,FRZ
TSK48,1/06/2019,1,ctn,FRZ
TSK48,1/07/2019,1,ctn,FRZ
TSK49,1/05/2019,4,ctn,FRZ
TSK49,1/06/2019,5,ctn,FRZ
TSK50,1/05/2019,4,ctn,FRZ
TSK50,1/06/2019,1.5,ctn,FRZ
TSK50,1/07/2019,4.5,ctn,FRZ
TSK50,1/08/2019,6,ctn,FRZ
TSK50,1/09/2019,5,ctn,FRZ
TSK51,1/05/2019,11,ctn,FRZ
TSK51,1/07/2019,1,ctn,FRZ
TSK52,1/05/2019,4,ctn,FRZ
TSK52,1/06/2019,5.75,ctn,FRZ
TSK53,1/06/2019,1,ctn,FRZ
TSK53,1/07/2019,1,ctn,FRZ
TSK54,1/05/2019,0.12,ctn,FRZ
TSK54,1/06/2019,30,ctn,FRZ
TSK54,1/07/2019,84.88,ctn,FRZ
TSK54,1/08/2019,105.5,ctn,FRZ
TSK54,1/09/2019,95,ctn,FRZ
TSK55,1/05/2019,25,ctn,FRZ
TSK55,1/06/2019,18,ctn,FRZ
TSK55,1/07/2019,24,ctn,FRZ
TSK55,1/08/2019,26,ctn,FRZ
TSK55,1/09/2019,24,ctn,FRZ
TSK56,1/07/2019,1,ctn,FRZ
TSK56,1/09/2019,3,ctn,FRZ
TSK57,1/06/2019,1,ctn,FRZ
TSK57,1/07/2019,1,ctn,FRZ
TSK57,1/08/2019,1,ctn,FRZ
TSK58,1/08/2019,2,ctn,FRZ
TSK59,1/06/2019,1,ctn,FRZ
TSK59,1/07/2019,1,ctn,FRZ
TSK59,1/09/2019,1,ctn,FRZ
TSK60,1/07/2019,1,ctn,FRZ
TSK60,1/09/2019,1,ctn,FRZ
TSK61,1/07/2019,2,ctn,FRZ
TSK61,1/08/2019,1,ctn,FRZ
TSK61,1/09/2019,2,ctn,FRZ
TT25,1/07/2019,3,ctn,FRZ
UKF06A,1/05/2019,6,ctn,DRY
UKF06A,1/06/2019,6,ctn,DRY
UKF06A,1/07/2019,12,ctn,DRY
UKF06A,1/08/2019,20,ctn,DRY
UKF06Arepack,1/08/2019,5,ctn,DRY
UKF06Arepack,1/09/2019,3,ctn,DRY
UKF06B,1/06/2019,3,ctn,DRY
UKF07,1/05/2019,21,ctn,DRY
UKF07,1/06/2019,18,ctn,DRY
UKF07,1/07/2019,9,ctn,DRY
UKF07,1/08/2019,6,ctn,DRY
UKF07,1/09/2019,15,ctn,DRY
Univ27e,1/05/2019,5,ctn,FRZ
Univ27e,1/06/2019,8,ctn,FRZ
Univ27e,1/07/2019,11,ctn,FRZ
Univ27e,1/08/2019,5,ctn,FRZ
Univ27f,1/07/2019,58,ctn,FRZ
Univ27f,1/08/2019,10,ctn,FRZ
Univ27f,1/09/2019,103,ctn,FRZ
Univ60c,1/05/2019,1,ctn,FRZ
Univ60c,1/06/2019,2,ctn,FRZ
Univ60c,1/07/2019,4,ctn,FRZ
Univ60c,1/08/2019,5,ctn,FRZ
Univ60c,1/09/2019,5,ctn,FRZ
Univ61,1/05/2019,1,ctn,FRZ
Univ63b,1/05/2019,43,ctn,FRZ
Univ63b,1/06/2019,17,ctn,FRZ
Univ63b,1/07/2019,23,ctn,FRZ
Univ63c,1/07/2019,22,ctn,FRZ
Univ63c,1/08/2019,7,ctn,FRZ
Univ63c,1/09/2019,35,ctn,FRZ
Univ63e,1/08/2019,12,ctn,FRZ
Univ63e,1/09/2019,14,ctn,FRZ
Univ64,1/05/2019,2,ctn,FRZ
Univ65a,1/07/2019,2,ctn,FRZ
Univ65b,1/07/2019,12,ctn,FRZ
Univ66,1/05/2019,3,ctn,FRZ
Univ66,1/06/2019,1,ctn,FRZ
Univ66,1/07/2019,1,ctn,FRZ
VF01,1/05/2019,10,ctn,FRZ
VF01,1/06/2019,6,ctn,FRZ
VF01,1/07/2019,6,ctn,FRZ
VF01,1/08/2019,8,ctn,FRZ
VF01,1/09/2019,5,ctn,FRZ
VF02,1/05/2019,2,ctn,FRZ
VF02,1/06/2019,1,ctn,FRZ
VF02,1/09/2019,1,ctn,FRZ
VF03,1/05/2019,10,ctn,FRZ
VF03,1/06/2019,4,ctn,FRZ
VF03,1/07/2019,18,ctn,FRZ
VF03,1/09/2019,11,ctn,FRZ
VF05,1/05/2019,3,ctn,FRZ
VF05,1/06/2019,2,ctn,FRZ
VF05,1/07/2019,3,ctn,FRZ
VF05,1/08/2019,5,ctn,FRZ
VF05,1/09/2019,2,ctn,FRZ
VF06,1/05/2019,19,ctn,FRZ
VF06,1/06/2019,12,ctn,FRZ
VF06,1/07/2019,7,ctn,FRZ
VF06,1/08/2019,4,ctn,FRZ
VF06,1/09/2019,12.75,ctn,FRZ
VF07,1/05/2019,1,ctn,FRZ
VF07,1/06/2019,1,ctn,FRZ
VF08,1/07/2019,1.1,ctn,FRZ
VF08,1/09/2019,0.8,ctn,FRZ
VFK03,1/05/2019,69,ctn,DRY
VFK03,1/06/2019,39,ctn,DRY
VFK03,1/07/2019,12,bag,DRY
VFK03,1/07/2019,78,ctn,DRY
VFK03,1/08/2019,61,ctn,DRY
VFK03,1/09/2019,77,ctn,DRY
VFK04,1/05/2019,16,ctn,FRZ
VFK04,1/07/2019,17,ctn,FRZ
VFK04,1/08/2019,16,ctn,FRZ
VFK04,1/09/2019,16,ctn,FRZ
VFK05,1/05/2019,46,ctn,FRZ
